Step #11600.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 605 ACT 142 BUF 0)              
Step #11650.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 607 ACT 142 BUF 0)              
Step #11700.00 (1ms ~= 500.00*RT, ~140000.00UPS, TraCI: 63ms, vehicles TOT 608 ACT 140 BUF
Step #11750.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 611 ACT 141 BUF 0)              
Step #11800.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 614 ACT 141 BUF 0)              
Step #11850.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 617 ACT 139 BUF 0)              
Step #11900.00 (1ms ~= 500.00*RT, ~140000.00UPS, TraCI: 62ms, vehicles TOT 620 ACT 140 BUF
Step #11950.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 624 ACT 139 BUF 0)              
Step #12000.00 (1ms ~= 500.00*RT, ~134000.00UPS, TraCI: 60ms, vehicles TOT 626 ACT 134 BUF
Step #12050.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 629 ACT 134 BUF 0)              
Step #12100.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 631 ACT 132 BUF 0)              
Step #12150.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 634 ACT 131 BUF 0)              
Step #12200.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 636 ACT 129 BUF 0)              
Step #12250.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 640 ACT 132 BUF 0)              
Step #12300.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 641 ACT 130 BUF 0)              
Step #12350.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 642 ACT 127 BUF 0)              
Step #12400.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 647 ACT 131 BUF 0)              
Step #12450.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 651 ACT 131 BUF 0)              
Step #12500.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 652 ACT 127 BUF 0)              
Step #12550.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 655 ACT 129 BUF 0)              
Step #12600.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 662 ACT 133 BUF 0)              
Step #12650.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 665 ACT 133 BUF 0)              
Step #12700.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 668 ACT 135 BUF 0)              
Step #12750.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 670 ACT 137 BUF 0)              
Step #12800.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 674 ACT 138 BUF 0)              
Step #12850.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 681 ACT 141 BUF 0)              
Step #12900.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 684 ACT 141 BUF 0)              
Step #12950.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 685 ACT 138 BUF 0)              
Step #13000.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 687 ACT 138 BUF 0)              
Step #13050.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 690 ACT 140 BUF 0)              
Step #13100.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 695 ACT 145 BUF 0)              
Step #13150.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 697 ACT 143 BUF 0)              
Step #13200.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 702 ACT 143 BUF 0)              
Step #13250.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 702 ACT 140 BUF 0)              
Step #13300.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 707 ACT 143 BUF 0)              
Step #13350.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 713 ACT 145 BUF 0)              
Step #13400.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 718 ACT 147 BUF 0)              
Step #13450.00 (0ms ?*RT. ?UPS, TraCI: 65ms, vehicles TOT 720 ACT 146 BUF 0)              
Step #13500.00 (0ms ?*RT. ?UPS, TraCI: 67ms, vehicles TOT 724 ACT 149 BUF 0)              
Step #13550.00 (0ms ?*RT. ?UPS, TraCI: 66ms, vehicles TOT 727 ACT 149 BUF 0)              
Step #13600.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 730 ACT 151 BUF 0)              
Step #13650.00 (0ms ?*RT. ?UPS, TraCI: 68ms, vehicles TOT 731 ACT 149 BUF 0)              
Step #13700.00 (0ms ?*RT. ?UPS, TraCI: 65ms, vehicles TOT 733 ACT 148 BUF 0)              
Step #13750.00 (0ms ?*RT. ?UPS, TraCI: 67ms, vehicles TOT 737 ACT 149 BUF 0)              
Step #13800.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 739 ACT 148 BUF 0)              
Step #13850.00 (1ms ~= 500.00*RT, ~147000.00UPS, TraCI: 65ms, vehicles TOT 741 ACT 147 BUF
Step #13900.00 (0ms ?*RT. ?UPS, TraCI: 67ms, vehicles TOT 746 ACT 149 BUF 0)              
Step #13950.00 (0ms ?*RT. ?UPS, TraCI: 66ms, vehicles TOT 747 ACT 147 BUF 0)              
Step #14000.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 747 ACT 141 BUF 0)              
Step #14050.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 750 ACT 140 BUF 1)              
Step #14100.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 754 ACT 139 BUF 0)              
Step #14150.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 757 ACT 140 BUF 0)              
Step #14200.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 760 ACT 142 BUF 0)              
Step #14250.00 (1ms ~= 500.00*RT, ~141000.00UPS, TraCI: 63ms, vehicles TOT 762 ACT 141 BUF
Step #14300.00 (1ms ~= 500.00*RT, ~141000.00UPS, TraCI: 63ms, vehicles TOT 765 ACT 141 BUF
Step #14350.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 767 ACT 141 BUF 0)              
Step #14400.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 770 ACT 140 BUF 0)              
Step #14450.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 771 ACT 136 BUF 0)              
Step #14500.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 776 ACT 136 BUF 0)              
Step #14550.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 779 ACT 135 BUF 0)              
Step #14600.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 780 ACT 135 BUF 0)              
Step #14650.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 783 ACT 136 BUF 0)              
Step #14700.00 (0ms ?*RT. ?UPS, TraCI: 50ms, vehicles TOT 784 ACT 136 BUF 0)              
Step #14750.00 (1ms ~= 500.00*RT, ~134000.00UPS, TraCI: 61ms, vehicles TOT 785 ACT 134 BUF
Step #14800.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 791 ACT 136 BUF 0)              
Step #14850.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 793 ACT 137 BUF 0)              
Step #14900.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 797 ACT 137 BUF 0)              
Step #14950.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 800 ACT 136 BUF 0)              
Step #15000.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 801 ACT 132 BUF 0)              
Step #15050.00 (1ms ~= 500.00*RT, ~131000.00UPS, TraCI: 59ms, vehicles TOT 804 ACT 131 BUF
Step #15100.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 808 ACT 133 BUF 0)              
Step #15150.00 (1ms ~= 500.00*RT, ~136000.00UPS, TraCI: 60ms, vehicles TOT 813 ACT 136 BUF
Step #15200.00 (1ms ~= 500.00*RT, ~135000.00UPS, TraCI: 59ms, vehicles TOT 814 ACT 135 BUF
Step #15250.00 (1ms ~= 500.00*RT, ~135000.00UPS, TraCI: 61ms, vehicles TOT 816 ACT 135 BUF
Step #15300.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 818 ACT 136 BUF 0)              
Step #15350.00 (0ms ?*RT. ?UPS, TraCI: 62ms, vehicles TOT 819 ACT 136 BUF 0)              
Step #15400.00 (1ms ~= 500.00*RT, ~133000.00UPS, TraCI: 60ms, vehicles TOT 821 ACT 133 BUF
Step #15450.00 (0ms ?*RT. ?UPS, TraCI: 61ms, vehicles TOT 822 ACT 133 BUF 0)              
Step #15500.00 (1ms ~= 500.00*RT, ~134000.00UPS, TraCI: 64ms, vehicles TOT 824 ACT 134 BUF
Step #15550.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 825 ACT 132 BUF 0)              
Step #15600.00 (1ms ~= 500.00*RT, ~132000.00UPS, TraCI: 59ms, vehicles TOT 826 ACT 132 BUF
Step #15650.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 57ms, vehicles TOT 827 ACT 127 BUF
Step #15700.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 828 ACT 125 BUF 0)              
Step #15750.00 (1ms ~= 500.00*RT, ~122000.00UPS, TraCI: 56ms, vehicles TOT 829 ACT 122 BUF
Step #15800.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 831 ACT 122 BUF 0)              
Step #15850.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 831 ACT 119 BUF 0)              
Step #15900.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 835 ACT 119 BUF 0)              
Step #15950.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 837 ACT 118 BUF 0)              
Step #16000.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 839 ACT 117 BUF 0)              
Step #16050.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 843 ACT 120 BUF 0)              
Step #16100.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 845 ACT 120 BUF 0)              
Step #16150.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 847 ACT 116 BUF 0)              
Step #16200.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 849 ACT 115 BUF 0)              
Step #16250.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 853 ACT 115 BUF 0)              
Step #16300.00 (0ms ?*RT. ?UPS, TraCI: 50ms, vehicles TOT 857 ACT 116 BUF 0)              
Step #16350.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 857 ACT 115 BUF 0)              
Step #16400.00 (1ms ~= 500.00*RT, ~115000.00UPS, TraCI: 50ms, vehicles TOT 862 ACT 115 BUF
Step #16450.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 863 ACT 110 BUF 0)              
Step #16500.00 (0ms ?*RT. ?UPS, TraCI: 47ms, vehicles TOT 864 ACT 106 BUF 0)              
Step #16550.00 (1ms ~= 500.00*RT, ~110000.00UPS, TraCI: 47ms, vehicles TOT 871 ACT 110 BUF
Step #16600.00 (0ms ?*RT. ?UPS, TraCI: 46ms, vehicles TOT 871 ACT 104 BUF 0)              
Step #16650.00 (1ms ~= 500.00*RT, ~103000.00UPS, TraCI: 46ms, vehicles TOT 872 ACT 103 BUF
Step #16700.00 (0ms ?*RT. ?UPS, TraCI: 47ms, vehicles TOT 877 ACT 107 BUF 0)              
Step #16750.00 (0ms ?*RT. ?UPS, TraCI: 47ms, vehicles TOT 882 ACT 107 BUF 0)              
Step #16800.00 (0ms ?*RT. ?UPS, TraCI: 46ms, vehicles TOT 885 ACT 107 BUF 0)              
Step #16850.00 (0ms ?*RT. ?UPS, TraCI: 45ms, vehicles TOT 887 ACT 105 BUF 0)              
Step #16900.00 (0ms ?*RT. ?UPS, TraCI: 45ms, vehicles TOT 890 ACT 102 BUF 0)              
Step #16950.00 (0ms ?*RT. ?UPS, TraCI: 47ms, vehicles TOT 893 ACT 105 BUF 0)              
Step #17000.00 (0ms ?*RT. ?UPS, TraCI: 46ms, vehicles TOT 897 ACT 107 BUF 0)              
Step #17050.00 (0ms ?*RT. ?UPS, TraCI: 46ms, vehicles TOT 900 ACT 107 BUF 0)              
Step #17100.00 (1ms ~= 500.00*RT, ~109000.00UPS, TraCI: 48ms, vehicles TOT 905 ACT 109 BUF
Step #17150.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 908 ACT 111 BUF 0)              
Step #17200.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 913 ACT 115 BUF 0)              
Step #17250.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 920 ACT 121 BUF 0)              
Step #17300.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 924 ACT 124 BUF 0)              
Step #17350.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 927 ACT 125 BUF 0)              
Step #17400.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 928 ACT 126 BUF 0)              
Step #17450.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 50ms, vehicles TOT 931 ACT 125 BUF
Step #17500.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 933 ACT 122 BUF 0)              
Step #17550.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 54ms, vehicles TOT 938 ACT 127 BUF
Step #17600.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 56ms, vehicles TOT 939 ACT 126 BUF
Step #17650.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 941 ACT 126 BUF 0)              
Step #17700.00 (1ms ~= 500.00*RT, ~126000.00UPS, TraCI: 57ms, vehicles TOT 942 ACT 126 BUF
Step #17750.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 945 ACT 125 BUF 0)              
Step #17800.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 949 ACT 127 BUF 0)              
Step #17850.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 949 ACT 124 BUF 0)              
Step #17900.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 54ms, vehicles TOT 952 ACT 125 BUF
Step #17950.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 955 ACT 126 BUF 0)              
Step #18000.00 (0ms ?*RT. ?UPS, TraCI: 51ms, vehicles TOT 956 ACT 121 BUF 0)              
Step #18050.00 (0ms ?*RT. ?UPS, TraCI: 44ms, vehicles TOT 961 ACT 125 BUF 0)              
Step #18100.00 (0ms ?*RT. ?UPS, TraCI: 45ms, vehicles TOT 962 ACT 121 BUF 0)              
Step #18150.00 (1ms ~= 500.00*RT, ~124000.00UPS, TraCI: 47ms, vehicles TOT 966 ACT 124 BUF
Step #18200.00 (0ms ?*RT. ?UPS, TraCI: 46ms, vehicles TOT 968 ACT 126 BUF 0)              
Step #18250.00 (0ms ?*RT. ?UPS, TraCI: 48ms, vehicles TOT 972 ACT 127 BUF 0)              
Step #18300.00 (0ms ?*RT. ?UPS, TraCI: 46ms, vehicles TOT 975 ACT 125 BUF 0)              
Step #18350.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 47ms, vehicles TOT 977 ACT 125 BUF
Step #18400.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 48ms, vehicles TOT 981 ACT 128 BUF
Step #18450.00 (1ms ~= 500.00*RT, ~129000.00UPS, TraCI: 49ms, vehicles TOT 984 ACT 129 BUF
Step #18500.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 985 ACT 127 BUF 0)              
Step #18550.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 986 ACT 126 BUF 0)              
Step #18600.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 49ms, vehicles TOT 990 ACT 127 BUF
Step #18650.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 991 ACT 127 BUF 0)              
Step #18700.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 49ms, vehicles TOT 994 ACT 127 BUF
Step #18750.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 997 ACT 127 BUF 0)              
Step #18800.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 1001 ACT 128 BUF 0)             
Step #18850.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1002 ACT 123 BUF 0)             
Step #18900.00 (0ms ?*RT. ?UPS, TraCI: 45ms, vehicles TOT 1004 ACT 124 BUF 0)             
Step #18950.00 (0ms ?*RT. ?UPS, TraCI: 43ms, vehicles TOT 1005 ACT 121 BUF 0)             
Step #19000.00 (0ms ?*RT. ?UPS, TraCI: 43ms, vehicles TOT 1009 ACT 123 BUF 0)             
Step #19050.00 (0ms ?*RT. ?UPS, TraCI: 41ms, vehicles TOT 1012 ACT 122 BUF 0)             
Step #19100.00 (1ms ~= 500.00*RT, ~124000.00UPS, TraCI: 41ms, vehicles TOT 1016 ACT 124 BU
Step #19150.00 (0ms ?*RT. ?UPS, TraCI: 42ms, vehicles TOT 1019 ACT 125 BUF 0)             
Step #19200.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1020 ACT 124 BUF 0)             
Step #19250.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1022 ACT 123 BUF 0)             
Step #19300.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1027 ACT 127 BUF 0)             
Step #19350.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 56ms, vehicles TOT 1028 ACT 127 BU
Step #19400.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1032 ACT 129 BUF 0)             
Step #19450.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1033 ACT 129 BUF 0)             
Step #19500.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 57ms, vehicles TOT 1033 ACT 125 BU
Step #19550.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1037 ACT 128 BUF 0)             
Step #19600.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1040 ACT 128 BUF 0)             
Step #19650.00 (0ms ?*RT. ?UPS, TraCI: 64ms, vehicles TOT 1040 ACT 126 BUF 0)             
Step #19700.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 56ms, vehicles TOT 1043 ACT 127 BU
Step #19750.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 56ms, vehicles TOT 1044 ACT 125 BU
Step #19800.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1048 ACT 126 BUF 0)             
Step #19850.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1051 ACT 126 BUF 0)             
Step #19900.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1052 ACT 123 BUF 0)             
Step #19950.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1055 ACT 124 BUF 1)             
Step #20000.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1061 ACT 128 BUF 0)             
Step #20050.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1064 ACT 127 BUF 0)             
Step #20100.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1064 ACT 125 BUF 0)             
Step #20150.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 56ms, vehicles TOT 1068 ACT 125 BU
Step #20200.00 (1ms ~= 500.00*RT, ~123000.00UPS, TraCI: 56ms, vehicles TOT 1069 ACT 123 BU
Step #20250.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1069 ACT 120 BUF 0)             
Step #20300.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1072 ACT 118 BUF 0)             
Step #20350.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1072 ACT 115 BUF 0)             
Step #20400.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 1074 ACT 115 BUF 0)             
Step #20450.00 (1ms ~= 500.00*RT, ~118000.00UPS, TraCI: 52ms, vehicles TOT 1079 ACT 118 BU
Step #20500.00 (1ms ~= 500.00*RT, ~119000.00UPS, TraCI: 52ms, vehicles TOT 1082 ACT 119 BU
Step #20550.00 (1ms ~= 500.00*RT, ~118000.00UPS, TraCI: 52ms, vehicles TOT 1084 ACT 118 BU
Step #20600.00 (1ms ~= 500.00*RT, ~117000.00UPS, TraCI: 51ms, vehicles TOT 1086 ACT 117 BU
Step #20650.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 1089 ACT 116 BUF 0)             
Step #20700.00 (1ms ~= 500.00*RT, ~120000.00UPS, TraCI: 52ms, vehicles TOT 1095 ACT 120 BU
Step #20750.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1097 ACT 119 BUF 0)             
Step #20800.00 (1ms ~= 500.00*RT, ~118000.00UPS, TraCI: 52ms, vehicles TOT 1098 ACT 118 BU
Step #20850.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1101 ACT 121 BUF 0)             
Step #20900.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1105 ACT 120 BUF 0)             
Step #20950.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1110 ACT 122 BUF 0)             
Step #21000.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1111 ACT 119 BUF 0)             
Step #21050.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1111 ACT 117 BUF 0)             
Step #21100.00 (1ms ~= 500.00*RT, ~123000.00UPS, TraCI: 54ms, vehicles TOT 1118 ACT 123 BU
Step #21150.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1121 ACT 124 BUF 0)             
Step #21200.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1124 ACT 125 BUF 0)             
Step #21250.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1127 ACT 123 BUF 0)             
Step #21300.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1130 ACT 125 BUF 0)             
Step #21350.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1133 ACT 126 BUF 0)             
Step #21400.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 56ms, vehicles TOT 1138 ACT 128 BU
Step #21450.00 (1ms ~= 500.00*RT, ~127000.00UPS, TraCI: 56ms, vehicles TOT 1141 ACT 127 BU
Step #21500.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1146 ACT 132 BUF 0)             
Step #21550.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1149 ACT 131 BUF 0)             
Step #21600.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1151 ACT 130 BUF 0)             
Step #21650.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1153 ACT 132 BUF 0)             
Step #21700.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1154 ACT 131 BUF 0)             
Step #21750.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1157 ACT 132 BUF 0)             
Step #21800.00 (0ms ?*RT. ?UPS, TraCI: 57ms, vehicles TOT 1160 ACT 135 BUF 0)             
Step #21850.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1161 ACT 132 BUF 0)             
Step #21900.00 (0ms ?*RT. ?UPS, TraCI: 63ms, vehicles TOT 1164 ACT 135 BUF 0)             
Step #21950.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1167 ACT 135 BUF 0)             
Step #22000.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1170 ACT 133 BUF 0)             
Step #22050.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1172 ACT 133 BUF 0)             
Step #22100.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1176 ACT 135 BUF 0)             
Step #22150.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1178 ACT 134 BUF 0)             
Step #22200.00 (0ms ?*RT. ?UPS, TraCI: 60ms, vehicles TOT 1181 ACT 135 BUF 0)             
Step #22250.00 (1ms ~= 500.00*RT, ~132000.00UPS, TraCI: 59ms, vehicles TOT 1182 ACT 132 BU
Step #22300.00 (0ms ?*RT. ?UPS, TraCI: 58ms, vehicles TOT 1185 ACT 131 BUF 0)             
Step #22350.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1188 ACT 131 BUF 0)             
Step #22400.00 (1ms ~= 500.00*RT, ~131000.00UPS, TraCI: 58ms, vehicles TOT 1189 ACT 131 BU
Step #22450.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 58ms, vehicles TOT 1189 ACT 128 BU
Step #22500.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1192 ACT 130 BUF 0)             
Step #22550.00 (1ms ~= 500.00*RT, ~128000.00UPS, TraCI: 58ms, vehicles TOT 1193 ACT 128 BU
Step #22600.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1197 ACT 130 BUF 0)             
Step #22650.00 (0ms ?*RT. ?UPS, TraCI: 59ms, vehicles TOT 1197 ACT 129 BUF 0)             
Step #22700.00 (1ms ~= 500.00*RT, ~125000.00UPS, TraCI: 57ms, vehicles TOT 1199 ACT 125 BU
Step #22750.00 (0ms ?*RT. ?UPS, TraCI: 56ms, vehicles TOT 1199 ACT 122 BUF 0)             
Step #22800.00 (0ms ?*RT. ?UPS, TraCI: 55ms, vehicles TOT 1200 ACT 119 BUF 0)             
Step #22850.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1205 ACT 121 BUF 0)             
Step #22900.00 (0ms ?*RT. ?UPS, TraCI: 48ms, vehicles TOT 1207 ACT 119 BUF 0)             
Step #22950.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1210 ACT 120 BUF 0)             
Step #23000.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1213 ACT 119 BUF 0)             
Step #23050.00 (1ms ~= 500.00*RT, ~120000.00UPS, TraCI: 53ms, vehicles TOT 1216 ACT 120 BU
Step #23100.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 1217 ACT 116 BUF 0)             
Step #23150.00 (0ms ?*RT. ?UPS, TraCI: 49ms, vehicles TOT 1222 ACT 119 BUF 0)             
Step #23200.00 (0ms ?*RT. ?UPS, TraCI: 53ms, vehicles TOT 1224 ACT 119 BUF 0)             
Step #23250.00 (0ms ?*RT. ?UPS, TraCI: 54ms, vehicles TOT 1228 ACT 122 BUF 0)             
Step #23300.00 (0ms ?*RT. ?UPS, TraCI: 52ms, vehicles TOT 1232 ACT 123 BUF 0)             
